sample,t_iso,elapsed_s,v1_set,v1,i1,p_in_w,v2,i2_raw,i_chg,v_bat,p_bat_w,ah_cum,wh_cum,eff_inst,flags
9804,2026-09-17T21:57:23.252,19606.152,7.7114,6.03609,0.180663,1.0904981276699999,0.0,0.27976,0.27976,3.36666507,0.9418582199832,1.5427784197886352,5.102092550714867,0.8636954031233509,
9805,2026-09-17T21:57:25.279,19608.179,7.7114,6.03615,0.180659,1.09048482285,0.0,0.27974,0.27974,3.3666741,0.941793412734,1.5429359529368145,5.102622912773447,0.8636465111661137,
9806,2026-09-17T21:57:27.256,19610.156,7.7114,6.03601,0.180659,1.09045953059,0.0,0.27972,0.27972,3.3666681,0.941724400932,1.5430895211790305,5.103139926536411,0.8636032557966403,
9807,2026-09-17T21:57:29.318,19612.218,7.7114,6.036,0.18066,1.0904637599999998,0.0,0.27973,0.27973,3.36667592,0.9417602551015999,1.5432497592672227,5.1036793956228745,0.8636327860190421,
9808,2026-09-17T21:57:31.298,19614.197,7.7114,6.03588,0.180672,1.0905145113599999,0.0,0.27975,0.27975,3.36668402,0.941829854595,1.543403578863806,5.104197256977708,0.863656416108051,
9809,2026-09-17T21:57:33.319,19616.219,7.7114,6.03605,0.180659,1.09046675695,0.0,0.27973,0.27973,3.36667532,0.9417600872635999,1.543560652593953,5.104726073911709,0.8636302585671408,
9810,2026-09-17T21:57:35.280,19618.18,7.7114,6.03602,0.180661,1.09047340922,0.0,0.27973,0.27973,3.36668673,0.9417632789828999,1.5437130098981757,5.105239012356856,0.8636279170314934,
9811,2026-09-17T21:57:37.361,19620.26,7.7114,6.03602,0.180661,1.09047340922,0.0,0.27974,0.27974,3.36669156,0.9417982969944,1.5438747039206961,5.105783385867293,0.8636600297003618,
9812,2026-09-17T21:57:39.279,19622.179,7.7114,6.03634,0.180648,1.09045274832,0.0,0.27972,0.27972,3.36669186,0.9417310470792001,1.5440237878482361,5.1062853054902355,0.8636147219859576,
9813,2026-09-17T21:57:41.228,19624.128,7.7114,6.03623,0.180649,1.09043891327,0.0,0.27972,0.27972,3.36669637,0.9417323086164001,1.54417523899584,5.106795195177584,0.8636268360896442,
9814,2026-09-17T21:57:43.320,19626.22,7.7114,6.03614,0.180658,1.09047698012,0.0,0.27973,0.27973,3.36670209,0.9417675756356999,1.544337742339586,5.107342295059855,0.863629029135548,
9815,2026-09-17T21:57:45.346,19628.246,7.7114,6.03628,0.180659,1.0905083085199998,0.0,0.27975,0.27975,3.3667006,0.9418344928500001,1.5444951688133057,5.1078723029806605,0.8636655819048507,
9816,2026-09-17T21:57:47.254,19630.154,7.7114,6.03627,0.180667,1.09055479209,0.0,0.27975,0.27975,3.36670601,0.9418360062975001,1.5446434540802116,5.1083715354788355,0.8636301569887314,
9817,2026-09-17T21:57:49.279,19632.179,7.7114,6.03623,0.180656,1.09048116688,0.0,0.27973,0.27973,3.36671709,0.9417717715856999,1.5448008439456697,5.108901421756695,0.8636295611415501,
9818,2026-09-17T21:57:51.294,19634.194,7.7114,6.03607,0.180652,1.09042811764,0.0,0.27971,0.27971,3.36671593,0.9417041127803,1.5449573865011927,5.109428456162894,0.8636095287220019,
9819,2026-09-17T21:57:53.313,19636.212,7.7114,6.03617,0.180648,1.09042203816,0.0,0.27972,0.27972,3.3667219,0.9417394498680001,1.5451142143931367,5.10995645159311,0.8636467504427093,
9820,2026-09-17T21:57:55.278,19638.178,7.7114,6.03623,0.180659,1.0904992755699998,0.0,0.27975,0.27975,3.36672226,0.941840552235,1.5452669433682718,5.110470647605955,0.8636782924433429,
9821,2026-09-17T21:57:57.247,19640.147,7.7114,6.03631,0.180664,1.09054390984,0.0,0.27977,0.27977,3.36672436,0.9419084741972001,1.545419927965552,5.110985704415695,0.8637052260787857,
9822,2026-09-17T21:57:59.269,19642.169,7.7114,6.03647,0.180658,1.09053659726,0.0,0.27976,0.27976,3.3667298,0.941876328848,1.5455770704466645,5.111514760262267,0.8636815410087908,
9823,2026-09-17T21:58:01.241,19644.141,7.7114,6.03638,0.180662,1.09054448356,0.0,0.27974,0.27974,3.36673397,0.9418101607677999,1.545730324943964,5.112030727064834,0.8636146209215894,
9824,2026-09-17T21:58:03.269,19646.169,7.7114,6.03636,0.180661,1.09053483396,0.0,0.27974,0.27974,3.3667364,0.9418108405360001,1.5458879492801498,5.112561406463483,0.8636228859522564,
9825,2026-09-17T21:58:05.327,19648.227,7.7114,6.03615,0.180661,1.09049689515,0.0,0.27974,0.27974,3.3667364,0.9418108405360001,1.5460478475711072,5.113099741859947,0.8636529317274692,
9826,2026-09-17T21:58:07.346,19650.246,7.7114,6.03621,0.180649,1.09043530029,0.0,0.27973,0.27973,3.36674182,0.9417786893086,1.5462047127056515,5.113627865843404,0.8636722316841128,
9827,2026-09-17T21:58:09.307,19652.207,7.7114,6.03635,0.180659,1.0905209546499999,0.0,0.27973,0.27973,3.36675411,0.9417821271903,1.546357076771786,5.114140837253002,0.8636075475436992,
9828,2026-09-17T21:58:11.284,19654.184,7.7114,6.03649,0.180649,1.09048588201,0.0,0.27973,0.27973,3.36674334,0.9417791144982,1.5465107408478924,5.114658185585312,0.8636325605264127,
9829,2026-09-17T21:58:13.305,19656.204,7.7114,6.03631,0.18066,1.0905197646,0.0,0.27973,0.27973,3.36675536,0.9417824768527999,1.5466677214472369,5.1151866999161175,0.8636088106099054,
9830,2026-09-17T21:58:15.267,19658.167,7.7114,6.03612,0.180661,1.09049147532,0.0,0.27972,0.27972,3.36674638,0.9417462974136,1.5468202339391435,5.115700171480943,0.8635980369651663,
9831,2026-09-17T21:58:17.234,19660.133,7.7114,6.03631,0.180661,1.09052580091,0.0,0.27973,0.27973,3.36675928,0.9417835733944,1.5469729965987908,5.116214485597647,0.8636050358538233,
9832,2026-09-17T21:58:19.271,19662.171,7.7114,6.03606,0.180658,1.0904625274800002,0.0,0.27972,0.27972,3.36676259,0.9417508316748001,1.5471312949607197,5.116747438338659,0.86362512048088,
9833,2026-09-17T21:58:21.332,19664.232,7.7114,6.03638,0.180658,1.0905203380400001,0.0,0.27974,0.27974,3.36676591,0.9418190956633999,1.54729149137713,5.117286781906417,0.8636419356984557,
9834,2026-09-17T21:58:23.312,19666.212,7.7114,6.0362,0.180657,1.0904817834,0.0,0.27974,0.27974,3.36677282,0.9418210286668,1.5474453261654009,5.117804708158839,0.8636742428931802,
9835,2026-09-17T21:58:25.326,19668.226,7.7114,6.03624,0.180658,1.09049504592,0.0,0.27973,0.27973,3.36676983,0.9417865245459,1.5476018481592058,5.118331681919317,0.8636320981645161,
9836,2026-09-17T21:58:27.276,19670.176,7.7114,6.03634,0.18065,1.090464821,0.0,0.27974,0.27974,3.36677494,0.9418216217155999,1.5477533163950263,5.118841640992889,0.8636882213695913,
9837,2026-09-17T21:58:29.296,19672.196,7.7114,6.03617,0.180661,1.09050050837,0.0,0.27973,0.27973,3.36677702,0.9417885358045999,1.5479103203828175,5.119370238247745,0.8636296164706206,
9838,2026-09-17T21:58:31.292,19674.192,7.7114,6.03653,0.180648,1.09048707144,0.0,0.27973,0.27973,3.36678304,0.9417902197792,1.5480654241533212,5.119892438524855,0.8636418023145894,
9839,2026-09-17T21:58:33.253,19676.153,7.7114,6.0364,0.180652,1.0904877328000002,0.0,0.27974,0.27974,3.36679113,0.9418261507062,1.5482177766407064,5.120405376911762,0.863674227941943,
9840,2026-09-17T21:58:35.328,19678.228,7.7114,6.03649,0.18066,1.0905522833999999,0.0,0.27975,0.27975,3.36679685,0.9418614187875,1.5483790357099316,5.1209483029768705,0.8636554460745995,
9841,2026-09-17T21:58:37.257,19680.157,7.7114,6.03638,0.180647,1.09045393786,0.0,0.27973,0.27973,3.36679627,0.9417939206071,1.5485289182695463,5.121452927062987,0.8636714380209006,
9842,2026-09-17T21:58:39.267,19682.167,7.7114,6.03606,0.180662,1.09048667172,0.0,0.27975,0.27975,3.36679417,0.9418606690575,1.5486850796277014,5.1219786903771665,0.8637067224048914,
9843,2026-09-17T21:58:41.296,19684.195,7.7114,6.03614,0.180662,1.0905011246799998,0.0,0.27974,0.27974,3.36679332,0.9418267633368,1.54884272756827,5.122509458477386,0.8636641833938252,
9844,2026-09-17T21:58:43.337,19686.237,7.7114,6.03621,0.180644,1.09040511924,0.0,0.2797,0.2797,3.36680351,0.941694941747,1.5490013798574935,5.123043608753222,0.8636193329717222,
9845,2026-09-17T21:58:45.328,19688.228,7.7114,6.03621,0.180661,1.0905077348099999,0.0,0.27974,0.27974,3.36679901,0.9418283550573999,1.5491560692893278,5.123564417327206,0.8636604078938472,
9846,2026-09-17T21:58:47.336,19690.235,7.7114,6.03624,0.180661,1.09051315464,0.0,0.27972,0.27972,3.36681194,0.9417646358568,1.5493120492739259,5.124089571593305,0.8635976850436942,
9847,2026-09-17T21:58:49.301,19692.2,7.7114,6.03616,0.18066,1.0904926655999998,0.0,0.27972,0.27972,3.36682003,0.9417668987916,1.5494647207269965,5.124603588281956,0.8636159861501046,
9848,2026-09-17T21:58:51.311,19694.211,7.7114,6.03615,0.180658,1.0904787867,0.0,0.27971,0.27971,3.36681108,0.9417307271868001,1.5496209268157566,5.125129505371392,0.8635938073006074,
9849,2026-09-17T21:58:53.279,19696.179,7.7114,6.03636,0.180651,1.09047447036,0.0,0.2797,0.2797,3.36682666,0.941701416802,1.5497738456221883,5.125644355294443,0.8635703470353733,
9850,2026-09-17T21:58:55.295,19698.195,7.7114,6.03639,0.180647,1.09045574433,0.0,0.27971,0.27971,3.36681708,0.9417324054468,1.549930457269545,5.1261716388138465,0.8636135949060648,
9851,2026-09-17T21:58:57.255,19700.155,7.7114,6.03655,0.180654,1.0905269037,0.0,0.27971,0.27971,3.36682879,0.9417356808509001,1.550082794640662,5.12668453176878,0.8635602456534792,
9852,2026-09-17T21:58:59.274,19702.174,7.7114,6.03621,0.180649,1.09043530029,0.0,0.27971,0.27971,3.36682821,0.9417355186191001,1.550239640235833,5.127212603988702,0.863632641357673,
9853,2026-09-17T21:59:01.261,19704.161,7.7114,6.03623,0.180645,1.09041476835,0.0,0.27969,0.27969,3.36683421,0.9416698601949,1.5503940110752499,5.127732344548749,0.8635886889351483,
9854,2026-09-17T21:59:03.355,19706.255,7.7114,6.03614,0.180657,1.09047094398,0.0,0.27971,0.27971,3.36683904,0.9417385478784001,1.5505566807063071,5.128280026620382,0.8636071901569825,
9855,2026-09-17T21:59:05.281,19708.181,7.7114,6.03615,0.180658,1.0904787867,0.0,0.27971,0.27971,3.36682793,0.9417354403003,1.550706360724923,5.128783974319092,0.8635981293594658,
9856,2026-09-17T21:59:07.291,19710.191,7.7114,6.03637,0.180656,1.09050645872,0.0,0.27972,0.27972,3.36684294,0.9417733071768001,1.5508625543464978,5.129309852538952,0.8636109393448455,
9857,2026-09-17T21:59:09.325,19712.224,7.7114,6.03612,0.180658,1.0904733669600002,0.0,0.27972,0.27972,3.36684476,0.9417738162672001,1.5510205324138482,5.129841740023446,0.863637613537191,
9858,2026-09-17T21:59:11.335,19714.235,7.7114,6.03621,0.180646,1.0904171916599998,0.0,0.27971,0.27971,3.36685407,0.9417427519197,1.551176721404225,5.130367604834312,0.8636536172783879,
9859,2026-09-17T21:59:13.284,19716.184,7.7114,6.03642,0.180656,1.09051549152,0.0,0.27973,0.27973,3.36685708,0.9418109309884,1.5513281511553112,5.130877446935986,0.8636382869496607,
9860,2026-09-17T21:59:15.305,19718.205,7.7114,6.03608,0.18066,1.0904782128,0.0,0.27971,0.27971,3.36686518,0.9417458594978001,1.5514852099689784,5.131406242150823,0.8636081385612441,
9861,2026-09-17T21:59:17.317,19720.217,7.7114,6.03615,0.180658,1.0904787867,0.0,0.27971,0.27971,3.3668667,0.941746284657,1.551641515094466,5.131932500554075,0.8636080739423704,
9862,2026-09-17T21:59:19.240,19722.139,7.7114,6.03624,0.180657,1.0904890096800002,0.0,0.27971,0.27971,3.36686822,0.9417467098162001,1.551790910781125,5.13243549603015,0.863600367776794,
9863,2026-09-17T21:59:21.336,19724.236,7.7114,6.03632,0.180659,1.09051553488,0.0,0.27972,0.27972,3.36686791,0.9417802917852001,1.55195380144862,5.132983927416626,0.8636101565383324,
9864,2026-09-17T21:59:23.244,19726.144,7.7114,6.03625,0.180659,1.09050288875,0.0,0.27973,0.27973,3.36687604,0.9418162346692,1.5521020730193273,5.13348313881274,0.8636531313995568,
9865,2026-09-17T21:59:25.279,19728.179,7.7114,6.03611,0.180662,1.09049570482,0.0,0.27973,0.27973,3.36687488,0.9418159101824,1.5522601887491494,5.134015494783318,0.8636585233848845,
9866,2026-09-17T21:59:27.307,19730.207,7.7114,6.03615,0.180661,1.09049689515,0.0,0.27972,0.27972,3.36688507,0.9417850917804,1.5524177584678927,5.134546013114007,0.8636293197798198,
9867,2026-09-17T21:59:29.314,19732.214,7.7114,6.03632,0.180648,1.09044913536,0.0,0.2797,0.2797,3.36688148,0.941716749956,1.55257373037537,5.1350711523206725,0.8636044721564223,
9868,2026-09-17T21:59:31.274,19734.174,7.7114,6.03636,0.18066,1.0905287976,0.0,0.27972,0.27972,3.3668917,0.9417869463240001,1.5527260079124767,5.135583853518344,0.863605755663357,
9869,2026-09-17T21:59:33.356,19736.256,7.7114,6.0364,0.180657,1.0905179148000002,0.0,0.27971,0.27971,3.36688747,0.9417520942337001,1.5528877334261006,5.136128365465798,0.8635824147890467,
9870,2026-09-17T21:59:35.299,19738.199,7.7114,6.03645,0.180662,1.0905571299,0.0,0.27974,0.27974,3.36689292,0.9418546254408,1.553038748783383,5.136636817591549,0.8636453786948002,
9871,2026-09-17T21:59:37.296,19740.196,7.7114,6.03638,0.180652,1.0904841197600001,0.0,0.27973,0.27973,3.36689651,0.9418219607423,1.5531939324134432,5.137159304535448,0.863673247208388,
9872,2026-09-17T21:59:39.334,19742.233,7.7114,6.03629,0.180652,1.09046786108,0.0,0.27972,0.27972,3.36690552,0.9417908120544001,1.5533522223462901,5.137692251071003,0.8636575599042872,
9873,2026-09-17T21:59:41.276,19744.176,7.7114,6.03621,0.180656,1.09047755376,0.0,0.27971,0.27971,3.36690435,0.9417568157385,1.5535031639298555,5.138200457033608,0.8636187076857232,
9874,2026-09-17T21:59:43.309,19746.209,7.7114,6.03624,0.180657,1.0904890096800002,0.0,0.27972,0.27972,3.36690405,0.9417904008660001,1.5536611044949338,5.138732227785519,0.8636404333340002,
9875,2026-09-17T21:59:45.274,19748.174,7.7114,6.03614,0.180661,1.0904950885399998,0.0,0.27973,0.27973,3.36690435,0.9418241538254999,1.5538138014262677,5.139246343724955,0.8636665710126703,
9876,2026-09-17T21:59:47.295,19750.195,7.7114,6.0361,0.180656,1.0904576816,0.0,0.2797,0.2797,3.36691217,0.941725333949,1.5539708281633338,5.139775038342991,0.8636055757498367,
9877,2026-09-17T21:59:49.239,19752.139,7.7114,6.03613,0.180661,1.09049328193,0.0,0.27972,0.27972,3.36691878,0.9417945211416001,1.554121874120154,5.140283597312464,0.8636408281899485,
9878,2026-09-17T21:59:51.353,19754.253,7.7114,6.03631,0.180664,1.09054390984,0.0,0.27974,0.27974,3.3669227,0.941862956098,1.5542861441530935,5.14083668149334,0.863663487182452,
9879,2026-09-17T21:59:53.344,19756.244,7.7114,6.03632,0.180651,1.09046724432,0.0,0.27971,0.27971,3.3669272,0.9417632071120001,1.5544408325337604,5.141357505661664,0.8636327335987706,
9880,2026-09-17T21:59:55.263,19758.162,7.7114,6.03613,0.180661,1.09049328193,0.0,0.27973,0.27973,3.36693262,0.9418320617925999,1.554589903314133,5.141859416530822,0.8636752535748837,
9881,2026-09-17T21:59:57.283,19760.182,7.7114,6.03612,0.18066,1.0904854392,0.0,0.27971,0.27971,3.36693024,0.9417640574304,1.5547468612770274,5.142387883229286,0.8636191035446519,
9882,2026-09-17T21:59:59.333,19762.233,7.7114,6.0361,0.180659,1.0904757899,0.0,0.27973,0.27973,3.36693803,0.9418335751318999,1.554906185046406,5.142924315866947,0.8636904953371491,
9883,2026-09-17T22:00:01.324,19764.224,7.7114,6.03625,0.180663,1.09052703375,0.0,0.27973,0.27973,3.36693895,0.9418338324834999,1.5550608761735554,5.143445151377007,0.8636501465211843,
9884,2026-09-17T22:00:03.273,19766.172,7.7114,6.03622,0.180647,1.09042503434,0.0,0.2797,0.2797,3.36694287,0.941733920739,1.5552122777462425,5.14395491152591,0.863639306767202,
9885,2026-09-17T22:00:05.271,19768.171,7.7114,6.03609,0.180664,1.09050416376,0.0,0.27972,0.27972,3.36694408,0.9418015980576001,1.555367591479609,5.144477844087049,0.8636386997462886,
9886,2026-09-17T22:00:07.302,19770.202,7.7114,6.03633,0.18066,1.0905233778,0.0,0.27974,0.27974,3.36695671,0.9418724700554,1.5555253641489284,5.1450090568383695,0.863688472186185,
9887,2026-09-17T22:00:09.236,19772.136,7.7114,6.03642,0.180647,1.09046116374,0.0,0.27972,0.27972,3.36695519,0.9418047057468001,1.5556756353570331,5.145515013376616,0.8636756053894239,
9888,2026-09-17T22:00:11.255,19774.155,7.7114,6.03647,0.18065,1.0904883054999999,0.0,0.27972,0.27972,3.36695701,0.9418052148372001,1.555832537337004,5.146043295455181,0.8636545757410695,
9889,2026-09-17T22:00:13.275,19776.175,7.7114,6.03614,0.180658,1.09047698012,0.0,0.27971,0.27971,3.36695491,0.9417709578761001,1.5559894999968131,5.146571781818126,0.8636321307511362,
9890,2026-09-17T22:00:15.367,19778.266,7.7114,6.03615,0.180658,1.0904787867,0.0,0.27971,0.27971,3.36696903,0.9417749073813,1.5561519848640732,5.1471188621868915,0.8636343217929926,
9891,2026-09-17T22:00:17.285,19780.185,7.7114,6.03636,0.180648,1.09045636128,0.0,0.27972,0.27972,3.36696456,0.9418073267232001,1.5563010755800497,5.147620845677022,0.8636818126474015,
9892,2026-09-17T22:00:19.314,19782.214,7.7114,6.03623,0.180658,1.09049323934,0.0,0.27971,0.27971,3.36696848,0.9417747535408001,1.5564586724917029,5.148151469202208,0.8636227347092873,
9893,2026-09-17T22:00:21.272,19784.172,7.7114,6.03621,0.180647,1.09042322787,0.0,0.27969,0.27969,3.36697566,0.9417094223454,1.556610805174576,5.1486636956963565,0.8636182706644162,
9894,2026-09-17T22:00:23.348,19786.248,7.7114,6.03626,0.18065,1.090450369,0.0,0.27971,0.27971,3.36698169,0.9417784485099,1.5567721352015336,5.149206890456778,0.8636600759496831,
9895,2026-09-17T22:00:25.275,19788.175,7.7114,6.03633,0.180658,1.0905113051400002,0.0,0.27973,0.27973,3.36698169,0.9418457881436999,1.5569218204232056,5.149710877857411,0.8636735664311022,
9896,2026-09-17T22:00:27.304,19790.204,7.7114,6.03616,0.180659,1.09048662944,0.0,0.27971,0.27971,3.36698171,0.9417784541041001,1.5570795096283037,5.150241814525264,0.8636313629885896,
9897,2026-09-17T22:00:29.330,19792.23,7.7114,6.03613,0.180662,1.09049931806,0.0,0.27972,0.27972,3.36699398,0.9418155560856001,1.5572368898369346,5.1507717117747855,0.8636553370442188,
9898,2026-09-17T22:00:31.271,19794.171,7.7114,6.03617,0.180659,1.09048843603,0.0,0.27972,0.27972,3.36699072,0.9418146441984001,1.557387745846418,5.151279642804668,0.8636631192781307,
9899,2026-09-17T22:00:33.351,19796.251,7.7114,6.03612,0.180659,1.09047940308,0.0,0.27971,0.27971,3.36699257,0.9417814917547,1.5575493739011088,5.151823843114406,0.8636398716882586,
9900,2026-09-17T22:00:35.301,19798.201,7.7114,6.03622,0.180652,1.09045521544,0.0,0.27971,0.27971,3.36699793,0.9417829910003,1.5577008426787589,5.152333837769277,0.8636604031650117,
