Panel curve /home/ian/src/embedded-mcp/Logs/bench/panel-iv-2026-08-24_145423.json: Voc 7.711 V, Isc 0.1935 A, MPP 1.0981 W @ 6.249 V / 0.1757 A (140 points) -- CH1 follows this curve (alpha 0.4, tick 0.0 s)
DMM: Keysight Technologies,34461A,MY53222530,A.02.14-02.40-02.14-00.49-01-01
Resting V_bat: 0.0176 V
NOTE: resting V_bat 0.0176 V is below 2.5 V (protection latched / deeply discharged) -- proceeding; the charger is expected to recover it.
CH2 series ammeter: 0.000 V source, range 3.0 A, compliance +/-3.0 A | CH1 solar: curve follower from Voc 7.711 V, +0.2128/-0.01 A
CH1 on: 7.72377 V (set 7.7114 V; sag under load is panel behavior)
waiting 3.0 s for the board to boot from solar...
CH2 on: 0.0 V across the ammeter (0 near-zero = healthy loop; boot-loop transients are expected and bounded by compliance)
========================================================================
FIRST SAMPLE: i_chg = +0.3475 A (i2_raw +0.3475 A, --sign +1) -- if this is negative while the battery is charging, rerun with --sign -1
========================================================================
[0:26:28] #795 V_bat=3.1522 V i_chg=+0.2537 A P_in=1.095 W Ah=0.1164 Wh=0.3490 eff=73.0% flags=-
[0:26:58] #810 V_bat=3.1556 V i_chg=+0.2535 A P_in=1.095 W Ah=0.1185 Wh=0.3557 eff=73.0% flags=-
[0:27:28] #825 V_bat=3.1588 V i_chg=+0.2533 A P_in=1.096 W Ah=0.1206 Wh=0.3624 eff=73.0% flags=-
[0:27:58] #840 V_bat=3.1620 V i_chg=+0.2531 A P_in=1.096 W Ah=0.1227 Wh=0.3690 eff=73.0% flags=-
[0:28:28] #855 V_bat=3.1651 V i_chg=+0.2529 A P_in=1.096 W Ah=0.1248 Wh=0.3757 eff=73.1% flags=-
[0:28:58] #870 V_bat=3.1682 V i_chg=+0.2527 A P_in=1.096 W Ah=0.1269 Wh=0.3824 eff=73.1% flags=-
[0:29:28] #885 V_bat=3.1713 V i_chg=+0.2525 A P_in=1.095 W Ah=0.1291 Wh=0.3890 eff=73.1% flags=-
[0:29:58] #900 V_bat=3.1743 V i_chg=+0.2522 A P_in=1.096 W Ah=0.1312 Wh=0.3957 eff=73.1% flags=-
[0:30:28] #915 V_bat=3.1772 V i_chg=+0.2521 A P_in=1.096 W Ah=0.1333 Wh=0.4024 eff=73.1% flags=-
[0:30:58] #930 V_bat=3.1801 V i_chg=+0.2519 A P_in=1.095 W Ah=0.1353 Wh=0.4090 eff=73.1% flags=-
[0:31:28] #945 V_bat=3.1830 V i_chg=+0.2517 A P_in=1.095 W Ah=0.1375 Wh=0.4157 eff=73.1% flags=-
[0:31:58] #960 V_bat=3.1858 V i_chg=+0.2515 A P_in=1.095 W Ah=0.1395 Wh=0.4224 eff=73.1% flags=-
[0:32:28] #975 V_bat=3.1886 V i_chg=+0.2513 A P_in=1.095 W Ah=0.1416 Wh=0.4291 eff=73.1% flags=-
[0:32:58] #990 V_bat=3.1913 V i_chg=+0.2511 A P_in=1.095 W Ah=0.1437 Wh=0.4358 eff=73.2% flags=-
[0:33:28] #1005 V_bat=3.1940 V i_chg=+0.2510 A P_in=1.095 W Ah=0.1458 Wh=0.4425 eff=73.2% flags=-
